hb,cancer_site_icd10code,cancer_site,sex,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2008,8,13.67334382,5.903179355,26.94193823,164.3549994,70.95682318,323.8448694
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2009,8,13.6334975,5.885976545,26.86342511,183.9925012,79.43490261,362.5385764
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2010,7,11.91306864,4.789671457,24.5454745,147.9183271,59.4708392,304.7682874
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2011,3,5.112038851,1.05422531,14.93954685,58.84178402,12.13459048,171.9606628
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2012,8,13.66656986,5.900254842,26.92859084,156.2520841,67.45855949,307.8788961
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2013,2,3.414775735,0.413545184,12.33534407,43.63034168,5.28383679,157.6077957
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2014,7,11.92077792,4.792770987,24.56135856,138.6568136,55.747230450000004,285.68603
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2015,11,18.72117365,9.345542433,33.49735098,204.1954577,101.9336368,365.3620785
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2016,4,6.778052665,1.846791225,17.35450685,75.11047404,20.46507621,192.3126451
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2017,4,6.753220442,1.84002528,17.2909265,74.58258564,20.32124439,190.9610411
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2018,11,18.55569238,9.262934781,33.20125928,197.6281296,98.65525026,353.6113144
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2019,9,15.15483187,6.929754151,28.76859153,189.0252166,86.43436569,358.8287415
S08000016,C90,Plasma cell neoplasms (inc multiple myeloma),Female,2020,5,8.447658309,2.742931659,19.71401649,106.4211838,34.55466869,248.3515425
S08000016,C82-C86,Non-Hodgkin lymphoma,All,1996,18,17.00358965,10.07740486,26.87300233,93.64977603,55.50279249,148.007021
S08000016,C82-C86,Non-Hodgkin lymphoma,All,1997,30,28.31257078,19.10237261,40.41795526,147.7243155,99.66897536,210.8856459
S08000016,C82-C86,Non-Hodgkin lymphoma,All,1998,27,25.46208978,16.7796776,37.04600381,131.4498205,86.62626002,191.2525875
S08000016,C82-C86,Non-Hodgkin lymphoma,All,1999,20,18.90180512,11.54571362,29.19230498,98.21934224,59.99492591,151.691808
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2000,24,22.58823529,14.47270857,33.60950362,118.7449268,76.08211521,176.6830386
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2001,23,21.50537634,13.63256385,32.26862356,118.2860627,74.98321705,177.487172
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2002,20,18.59946062,11.36103374,28.72535841,96.77375912,59.11192618,149.4592221
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2003,25,23.06485838,14.92636022,34.04828093,114.3944523,74.03005793,168.8687779
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2004,15,13.70488808,7.670521821,22.60412871,66.83302089,37.40593446,110.2309043
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2005,26,23.58276644,15.405046,34.55421686,108.3567258,70.78221077,158.767709
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2006,28,25.257081,16.7831469,36.50351429,122.4411974,81.3612865,176.9616212
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2007,27,24.06417112,15.8584404,35.01210557,108.5628302,71.54358919,157.9532182
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2008,21,18.52505293,11.46729974,28.31751123,88.28105761,54.64736607,134.9469743
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2009,31,27.29113478,18.54300201,38.73758738,120.5081517,81.87944243,171.0517021
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2010,29,25.5057168,17.08157884,36.63046389,111.2367413,74.49699144,159.7545157
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2011,21,18.44046365,11.41493764,28.18820753,79.5359253,49.23399134,121.5791106
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2012,29,25.50123109,17.07857469,36.62402167,103.2482532,69.14697557,148.2817142
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2013,32,28.09975413,19.22021102,39.66846863,113.1817184,77.4162116,159.7788161
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2014,35,30.69098562,21.377396,42.68373147,127.2358561,88.62443571,176.9542752
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2015,33,28.9397527,19.92079415,40.64217247,122.7821788,84.51760232,172.431829
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2016,38,33.17907972,23.47949153,45.54087918,141.3004842,99.99263238,193.9459543
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2017,39,33.90714658,24.11129585,46.35218559,143.3188916,101.9137423,195.9216429
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2018,32,27.76090917,18.98844132,39.19012066,116.1879704,79.47248572,164.0227469
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2019,28,24.24032551,16.10752026,35.03401952,106.1395894,70.52898633,153.4012587
S08000016,C82-C86,Non-Hodgkin lymphoma,All,2020,27,23.4293648,15.44009904,34.0884957,102.9696288,67.85763422,149.8154038
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,1996,10,19.68116512,9.437883677,36.1943634,103.3908085,49.57991146,190.1393781
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,1997,17,33.40801006,19.46139698,53.48946039,170.1540254,99.12099018,272.4330778
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,1998,12,23.55527638,12.17135503,41.14632743,116.4436802,60.16814874,203.4036754
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,1999,10,19.63633507,9.416385925,36.11191934,102.778673,49.28636869,189.0136391
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2000,16,31.30870382,17.89562941,50.84337351,166.1308016,94.95810738,269.7860137
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2001,16,31.08788156,17.76941041,50.48477199,149.3147708,85.34629278,242.4778331
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2002,9,17.35006651,7.933555216,32.93583069,87.96734836,40.22427321,166.9894285
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2003,17,32.50850958,18.93740481,52.04927299,143.378577,83.52330478,229.5629911
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2004,9,17.01998903,7.782622775,32.30924082,76.97322611,35.19706044,146.1191599
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2005,18,33.76730574,20.01264544,53.36690104,144.5198543,85.65162483,228.403676
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2006,16,29.80903586,17.0384396,48.4080067,136.3851057,77.95587205,221.4808671
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2007,17,31.27587158,18.21934775,50.07570015,136.538736,79.5388453,218.611743
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2008,8,14.58470065,6.296638549,28.73767451,63.43868997,27.38832358,124.9995092
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2009,19,34.60144598,20.8323308,54.03444405,145.4799336,87.58842342,227.1849372
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2010,14,25.48188056,13.93118122,42.75426571,104.8110902,57.3011983,175.8551998
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2011,9,16.3058248,7.456061414,30.95353465,64.54740151,29.51518219,122.5310742
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2012,13,23.55797981,12.54363208,40.28486294,89.85798489,47.84559249,153.6598908
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2013,22,39.77508995,24.92683711,60.21996418,146.4785217,91.7973097,221.7702422
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2014,18,32.53854914,19.28440641,51.42493586,118.4423984,70.19647176,187.190053
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2015,19,34.37483039,20.69589341,53.68055574,135.0684708,81.32004269,210.9261484
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2016,26,46.83334534,30.59309607,68.621702,170.5986232,111.4406847,249.96651
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2017,16,28.67948879,16.39280585,46.57369302,109.4964883,62.5867039,177.815437
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2018,23,41.07949776,26.04087774,61.63941648,148.2401171,93.97151808,222.4329609
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2019,15,26.72701032,14.95890479,44.082139,99.20812483,55.52603436,163.6287148
S08000016,C82-C86,Non-Hodgkin lymphoma,Male,2020,18,32.11303789,19.03222147,50.75244464,124.1863042,73.60067436,196.2679005
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,1996,8,14.53224342,6.273991238,28.63431284,83.78272131,36.17143234,165.0853612
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,1997,13,23.60460471,12.56845788,40.36459294,126.0037782,67.09170511,215.4702982
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,1998,15,27.22520691,15.23774164,44.90383852,146.5595695,82.02827851,241.7277218
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,1999,10,18.22024634,8.737316333,33.50768173,94.04733925,45.09935475,172.9564054
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2000,8,14.5069452,6.263069265,28.58446527,75.61133377,32.64360719,148.9844702
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2001,7,12.61647712,5.072478149,25.99476481,80.19457979,32.24238033,165.2314843
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2002,11,19.7639111,9.866073211,35.36309631,105.4074949,52.61904167,188.6031249
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2003,8,14.2612664,6.157002597,28.1003801,80.0201318,34.54701325,157.6715599
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2004,6,10.60614096,3.892266804,23.08510371,55.80555452,20.47965497,121.4651983
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2005,8,14.04889014,6.065313601,27.6819142,69.32539545,29.92978518,136.5986658
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2006,12,20.98452391,10.84300972,36.65574023,107.7524887,55.67728329,188.2219131
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2007,10,17.28757887,8.290066032,31.79247306,80.51716842,38.61111193,148.0739395
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2008,13,22.2191837,11.83077954,37.99548082,116.3096393,61.92998443,198.8930255
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2009,12,20.45024626,10.56694066,35.72246468,94.75544096,48.96151905,165.5186862
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2010,15,25.52800422,14.28783018,42.10456078,117.9879962,66.03698583,194.6032568
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2011,12,20.44815541,10.56586029,35.71881239,96.30879208,49.76415824,168.232078
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2012,16,27.33313972,15.62325103,44.38730649,117.4711177,67.14489367,190.7657356
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2013,10,17.07387867,8.187588479,31.39947078,75.44977224,36.18109849,138.7548175
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2014,17,28.95046065,16.86471019,46.35249198,138.091159,80.44318895,221.0973227
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2015,14,23.82694828,13.02641434,39.97757054,109.2902557,59.7499998,183.3704785
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2016,12,20.334158,10.50695616,35.51968185,102.9813816,53.2119826,179.887749
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2017,23,38.83101754,24.61553416,58.26559216,182.5439806,115.7172249,273.9055992
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2018,9,15.18193013,6.942145202,28.82003247,74.83654839,34.22003533,142.06308
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2019,13,21.89031269,11.65566958,37.43310138,115.446521,61.47041027,197.4170668
S08000016,C82-C86,Non-Hodgkin lymphoma,Female,2020,9,15.20578496,6.953053148,28.86531637,76.74615374,35.09322849,145.6881058
S08000016,C15,Oesophagus,All,1996,20,18.89287739,11.54026033,29.17851682,96.22772248,58.77839282,148.6159128
S08000016,C15,Oesophagus,All,1997,17,16.04379011,9.346098971,25.68766215,91.23138891,53.14564602,146.0702914
S08000016,C15,Oesophagus,All,1998,30,28.29121086,19.08796117,40.38746265,158.7486178,107.1070258,226.6235229
S08000016,C15,Oesophagus,All,1999,20,18.90180512,11.54571362,29.19230498,102.6358576,62.69264822,158.5127578
S08000016,C15,Oesophagus,All,2000,19,17.88235294,10.76634463,27.92550924,102.8815901,61.94143791,160.6623471
S08000016,C15,Oesophagus,All,2001,18,16.83029453,9.974699187,26.59912133,91.95168301,54.49639495,145.3233019
S08000016,C15,Oesophagus,All,2002,16,14.87956849,8.504959038,24.16348702,76.67471161,43.82622264,124.514928
S08000016,C15,Oesophagus,All,2003,20,18.45188671,11.27089177,28.49744248,97.00190747,59.25128512,149.8115788
S08000016,C15,Oesophagus,All,2004,17,15.53220649,9.048082658,24.86856721,76.39665611,44.50386749,122.3184471
S08000016,C15,Oesophagus,All,2005,19,17.23356009,10.37572895,26.91233884,89.84009553,54.08960626,140.2964379
S08000016,C15,Oesophagus,All,2006,21,18.94281075,11.72589842,28.95609844,97.27545293,60.21503854,148.6958629
S08000016,C15,Oesophagus,All,2007,22,19.60784314,12.2881309,29.68651015,101.5777037,63.65820608,153.789864
S08000016,C15,Oesophagus,All,2008,20,17.64290755,10.77674628,27.24803979,92.91821197,56.75685782,143.5046423
S08000016,C15,Oesophagus,All,2009,19,16.72682454,10.07064105,26.12100851,85.76447938,51.6358191,133.9318584
S08000016,C15,Oesophagus,All,2010,27,23.74670185,15.64922615,34.55020444,114.9361762,75.74366437,167.226102
S08000016,C15,Oesophagus,All,2011,17,14.92799438,8.69610684,23.9011651,76.60236206,44.62369878,122.6478022
S08000016,C15,Oesophagus,All,2012,23,20.22511432,12.82098755,30.34760191,97.07852977,61.53946038,145.6654598
S08000016,C15,Oesophagus,All,2013,23,20.19669828,12.80297422,30.3049639,94.35771493,59.81469717,141.5829016
S08000016,C15,Oesophagus,All,2014,31,27.18344441,18.46983162,38.58472948,124.2167454,84.39925191,176.3157548
S08000016,C15,Oesophagus,All,2015,22,19.29316846,12.09092596,29.21008891,89.22459998,55.91658178,135.0871166
S08000016,C15,Oesophagus,All,2016,21,18.33580721,11.35015366,28.02822905,91.41447285,56.58699949,139.7367323
S08000016,C15,Oesophagus,All,2017,23,19.99652234,12.67607984,30.00460172,88.53920983,56.12626405,132.8522871
S08000016,C15,Oesophagus,All,2018,33,28.62843758,19.70649915,40.2049703,139.7114179,96.17091155,196.2067749
S08000016,C15,Oesophagus,All,2019,14,12.12016276,6.626205763,20.33557365,63.00168017,34.44360481,105.7061141
S08000016,C15,Oesophagus,All,2020,24,20.82610205,13.34367655,30.98758903,106.6760271,68.34934344,158.7254725
S08000016,C15,Oesophagus,Male,1996,7,13.77681559,5.538994394,28.38550553,58.127006,23.37007114,119.7638482
S08000016,C15,Oesophagus,Male,1997,11,21.61694769,10.7911024,38.67869063,102.2270835,51.03139178,182.9124905
S08000016,C15,Oesophagus,Male,1998,22,43.18467337,27.06360488,65.38211445,185.171422,116.0459443,280.3517583
S08000016,C15,Oesophagus,Male,1999,10,19.63633507,9.416385925,36.11191934,87.3192805,41.87298907,160.5832658
S08000016,C15,Oesophagus,Male,2000,13,25.43832185,13.54483502,43.5003051,114.6539181,61.04838261,196.0616917
S08000016,C15,Oesophagus,Male,2001,16,31.08788156,17.76941041,50.48477199,130.7237266,74.71990474,212.2871422
S08000016,C15,Oesophagus,Male,2002,10,19.27785168,9.244479201,35.45265561,75.94177553,36.41703319,139.659629
S08000016,C15,Oesophagus,Male,2003,11,21.03491796,10.50055526,37.63727868,83.36234307,41.61418131,149.1582588
S08000016,C15,Oesophagus,Male,2004,11,20.80220882,10.38438769,37.22089774,79.16197029,39.51737035,141.6426316
S08000016,C15,Oesophagus,Male,2005,10,18.7596143,8.995964237,34.49959862,73.96223947,35.46776871,136.0191918
S08000016,C15,Oesophagus,Male,2006,12,22.3567769,11.552072860000001,39.05279003,86.85717273,44.8803686,151.7220011
S08000016,C15,Oesophagus,Male,2007,16,29.43611443,16.82528278,47.80240566,112.9997435,64.58911698,183.504504
S08000016,C15,Oesophagus,Male,2008,16,29.1694013,16.67283318,47.36928024,110.1918025,62.98413607,178.9445837
S08000016,C15,Oesophagus,Male,2009,13,23.67467356,12.60576659,40.48441281,89.45581409,47.63145347,152.9721665
S08000016,C15,Oesophagus,Male,2010,13,23.66174624,12.59888333,40.46230669,87.47382393,46.57612719,149.582903
S08000016,C15,Oesophagus,Male,2011,10,18.11758311,8.688085327,33.31888041,68.40013584,32.80052382,125.7902851
S08000016,C15,Oesophagus,Male,2012,15,27.1822844,15.21371823,44.83304436,95.09654735,53.22481566,156.847293
S08000016,C15,Oesophagus,Male,2013,9,16.27162771,7.440424323,30.88861791,58.30151991,26.6591674,110.6744454
S08000016,C15,Oesophagus,Male,2014,21,37.96164067,23.49885389,58.02840025,123.5409273,76.47378113,188.8454305
S08000016,C15,Oesophagus,Male,2015,15,27.13802399,15.18894602,44.76004355,92.77595843,51.92599966,153.0198345
S08000016,C15,Oesophagus,Male,2016,13,23.41667267,12.46839198,40.04322343,83.18412482,44.29204308,142.2473868
S08000016,C15,Oesophagus,Male,2017,17,30.47195684,17.75103778,48.78855476,95.99518554,55.92073311,153.6975912
S08000016,C15,Oesophagus,Male,2018,24,42.86556288,27.46477496,63.78055974,150.6978578,96.55496099,224.226467
S08000016,C15,Oesophagus,Male,2019,10,17.81800688,8.544426877,32.76794904,65.99446302,31.6469102,121.3661672
S08000016,C15,Oesophagus,Male,2020,14,24.97680725,13.65505294,41.90683851,89.75339808,49.06901792,150.5909511
S08000016,C15,Oesophagus,Female,1996,13,23.61489555,12.57393731,40.38219059,148.7169809,79.18552893,254.3105665
S08000016,C15,Oesophagus,Female,1997,6,10.89443294,3.998064883,23.71259401,76.20422034,27.96560581,165.864506
S08000016,C15,Oesophagus,Female,1998,8,14.52011035,6.268753043,28.61040587,114.0101463,49.22148899,224.6454387
S08000016,C15,Oesophagus,Female,1999,10,18.22024634,8.737316333,33.50768173,124.4687882,59.68762198,228.902533
S08000016,C15,Oesophagus,Female,2000,6,10.8802089,3.992844909,23.68163425,84.1589932,30.88486725,183.1786976
S08000016,C15,Oesophagus,Female,2001,2,3.604707748,0.436546832,13.02144381,27.26301795,3.301677954,98.48339477
S08000016,C15,Oesophagus,Female,2002,6,10.78031514,3.956185661,23.4642076,77.92822475,28.59828504,169.6169378
S08000016,C15,Oesophagus,Female,2003,9,16.0439247,7.33630401,30.45636668,121.2489483,55.44273999,230.1682723
S08000016,C15,Oesophagus,Female,2004,6,10.60614096,3.892266804,23.08510371,71.79849024,26.34878051,156.2750864
S08000016,C15,Oesophagus,Female,2005,9,15.8050014,7.227053065,30.00281584,117.9821334,53.94894422,223.9668401
S08000016,C15,Oesophagus,Female,2006,9,15.73839294,7.196595431,29.87637222,115.7944177,52.94858125,219.8138741
S08000016,C15,Oesophagus,Female,2007,6,10.37254732,3.806542058,22.57666872,80.01096581,29.36261431,174.1501883
S08000016,C15,Oesophagus,Female,2008,4,6.836671908,1.862762996,17.5045954,57.10884208,15.56023738,146.2213176
S08000016,C15,Oesophagus,Female,2009,6,10.22512313,3.752439976,22.25578831,78.7259063,28.89102011,171.3531547
S08000016,C15,Oesophagus,Female,2010,14,23.82613727,13.02597096,39.97620981,162.2302579,88.69279162,272.1948066
S08000016,C15,Oesophagus,Female,2011,7,11.92809065,4.795711087,24.5764256,92.43763547,37.16472369,190.4568582
S08000016,C15,Oesophagus,Female,2012,8,13.66656986,5.900254842,26.92859084,101.0264788,43.6160629,199.0624377
S08000016,C15,Oesophagus,Female,2013,14,23.90343014,13.06822769,40.10589411,156.6287234,85.6303806,262.7963836
S08000016,C15,Oesophagus,Female,2014,10,17.02968274,8.16639481,31.31819288,125.6603107,60.25900333,231.0937854
S08000016,C15,Oesophagus,Female,2015,7,11.91347414,4.78983449,24.54630999,82.4606695,33.15346592,169.9004952
S08000016,C15,Oesophagus,Female,2016,8,13.55610533,5.852564098,26.71093168,108.927857,47.02731717,214.6313026
S08000016,C15,Oesophagus,Female,2017,6,10.12983066,3.717469321,22.04837673,72.56920436,26.63161901,157.9526065
S08000016,C15,Oesophagus,Female,2018,9,15.18193013,6.942145202,28.82003247,116.9710702,53.48662172,222.0475271
S08000016,C15,Oesophagus,Female,2019,4,6.735480829,1.835191833,17.24550605,56.58634489,15.41787448,144.8835173
S08000016,C15,Oesophagus,Female,2020,10,16.89531662,8.101961033,31.07108881,144.9331974,69.50110164,266.5373102
S08000016,C25,Pancreas,All,1996,17,16.05894578,9.354927706,25.71192784,103.7466348,60.43623795,166.1084124
S08000016,C25,Pancreas,All,1997,15,14.15628539,7.923165471,23.34863993,94.06102109,52.64523947,155.1393499
S08000016,C25,Pancreas,All,1998,11,10.37344398,5.178385861,18.56095673,70.82422693,35.35519891,126.7241057
S08000016,C25,Pancreas,All,1999,16,15.1214441,8.643211845,24.55627785,107.2281828,61.29017136,174.131851
S08000016,C25,Pancreas,All,2000,19,17.88235294,10.76634463,27.92550924,117.9496287,71.01338148,184.1929559
S08000016,C25,Pancreas,All,2001,17,15.89527817,9.259585292,25.44988015,116.3724541,67.79124295,186.3235721
S08000016,C25,Pancreas,All,2002,13,12.0896494,6.437229137,20.67366867,89.4040591,47.60389612,152.8836639
S08000016,C25,Pancreas,All,2003,16,14.76150936,8.437478046,23.9717664,94.23686075,53.8645083,153.0347579
S08000016,C25,Pancreas,All,2004,13,11.87756967,6.324305611,20.31100586,85.07862473,45.30078449,145.4870394
S08000016,C25,Pancreas,All,2005,20,18.14058957,11.08074339,28.0166693,123.6539825,75.53106498,190.9735471
S08000016,C25,Pancreas,All,2006,12,10.82446329,5.593158135,18.90815898,75.7880954,39.16081483,132.3865506
S08000016,C25,Pancreas,All,2007,17,15.15151515,8.826315927,24.25904351,98.01921192,57.09980306,156.9382536
S08000016,C25,Pancreas,All,2008,21,18.52505293,11.46729974,28.31751123,115.250844,71.34208893,176.1731576
S08000016,C25,Pancreas,All,2009,22,19.3679021,12.13776113,29.32323654,111.8461676,70.09339774,169.3364418
S08000016,C25,Pancreas,All,2010,15,13.19261214,7.383804866,21.75920745,79.22963622,44.34422595,130.6772361
S08000016,C25,Pancreas,All,2011,16,14.04987706,8.030718698,22.81612012,77.64391388,44.38020548,126.0888517
S08000016,C25,Pancreas,All,2012,26,22.8631727,14.93498348,33.49984531,126.2853052,82.49375407,185.0372318
S08000016,C25,Pancreas,All,2013,20,17.56234633,10.72753739,27.12361951,94.12213163,57.49224322,145.3639985
S08000016,C25,Pancreas,All,2014,25,21.92213259,14.18684834,32.36139223,116.9264688,75.6686455,172.6065337
S08000016,C25,Pancreas,All,2015,27,23.67797948,15.60393768,34.450217,122.8227817,80.94098708,178.700699
S08000016,C25,Pancreas,All,2016,24,20.95520824,13.42639732,31.17968881,109.2625824,70.00659823,162.5740617
S08000016,C25,Pancreas,All,2017,25,21.73535037,14.06597274,32.08566484,114.69665,74.22562437,169.3148814
S08000016,C25,Pancreas,All,2018,25,21.68821029,14.03546616,32.01607677,113.153293,73.22684508,167.0365819
S08000016,C25,Pancreas,All,2019,31,26.83750325,18.23478139,38.09369362,127.9329744,86.92424922,181.5906453
S08000016,C25,Pancreas,All,2020,27,23.4293648,15.44009904,34.0884957,110.6875861,72.94381672,161.0446265
S08000016,C25,Pancreas,Male,1996,6,11.80869907,4.333584439,25.70256647,74.38041161,27.29630015,161.8948422
S08000016,C25,Pancreas,Male,1997,7,13.75623944,5.530721714,28.3431108,91.10153233,36.62754093,187.7039751
S08000016,C25,Pancreas,Male,1998,5,9.814698492,3.186805885,22.90423225,69.31650906,22.50688181,161.7616093
S08000016,C25,Pancreas,Male,1999,9,17.67270157,8.08108451,33.54829253,135.4551823,61.93873478,257.1361295
S08000016,C25,Pancreas,Male,2000,7,13.69755792,5.507128701,28.22220445,86.19415702,34.65452154,177.5929064
S08000016,C25,Pancreas,Male,2001,13,25.25890376,13.44930245,43.1934947,192.6760591,102.5918867,329.481929
S08000016,C25,Pancreas,Male,2002,7,13.49449617,5.425487347,27.80381964,96.55331331,38.81943964,198.9367276
S08000016,C25,Pancreas,Male,2003,4,7.649061078,2.084111702,19.58463433,50.30939057,13.70761569,128.8120212
S08000016,C25,Pancreas,Male,2004,6,11.34665935,4.164024005,24.69690051,78.55812667,28.82944795,170.9879691
S08000016,C25,Pancreas,Male,2005,11,20.63557573,10.30120506,36.92274512,144.4349374,72.10140036,258.4340001
S08000016,C25,Pancreas,Male,2006,8,14.90451793,6.434712952,29.36784205,100.9579049,43.58645756,198.9273198
S08000016,C25,Pancreas,Male,2007,7,12.87830006,5.177744553,26.53422015,82.31434245,33.09463486,169.5990055
S08000016,C25,Pancreas,Male,2008,11,20.05396339,10.01086627,35.88207998,116.0017086,57.90763496,207.5590996
S08000016,C25,Pancreas,Male,2009,13,23.67467356,12.60576659,40.48441281,130.6467121,69.56387185,223.4098565
S08000016,C25,Pancreas,Male,2010,5,9.10067163,2.954963306,21.23793174,52.39952751,17.01398395,122.2830176
S08000016,C25,Pancreas,Male,2011,10,18.11758311,8.688085327,33.31888041,96.97771373,46.50458322,178.3454684
S08000016,C25,Pancreas,Male,2012,10,18.12152293,8.689974623,33.32612588,95.43260351,45.76364281,175.5039557
S08000016,C25,Pancreas,Male,2013,12,21.69550361,11.2103833,37.89767867,109.7098164,56.68866308,191.6409706
S08000016,C25,Pancreas,Male,2014,8,14.4615774,6.243482667,28.49507262,77.15761262,33.31118064,152.0312559
S08000016,C25,Pancreas,Male,2015,12,21.71041919,11.2180904,37.92373319,108.9009723,56.2707215,190.2280827
S08000016,C25,Pancreas,Male,2016,14,25.21795518,13.78689076,42.31144377,124.4084612,68.01526343,208.7362585
S08000016,C25,Pancreas,Male,2017,16,28.67948879,16.39280585,46.57369302,143.1713493,81.8347966,232.5013015
S08000016,C25,Pancreas,Male,2018,11,19.64671632,9.80757,35.15340248,94.7581574,47.30293076,169.5485185
S08000016,C25,Pancreas,Male,2019,20,35.63601376,21.767403,55.03693299,157.2391491,96.04575721,242.8431129
S08000016,C25,Pancreas,Male,2020,12,21.40869193,11.06218352,37.39667639,92.08905436,47.58375819,160.8610454
S08000016,C25,Pancreas,Female,1996,11,19.9818347,9.974859886,35.75302182,132.2205379,66.00401612,236.5790653
S08000016,C25,Pancreas,Female,1997,8,14.52591059,6.271257175,28.62183466,96.81291942,41.79694703,190.760046
S08000016,C25,Pancreas,Female,1998,6,10.89008276,3.996468443,23.70312549,72.13168642,26.47105764,157.0003142
S08000016,C25,Pancreas,Female,1999,7,12.75417244,5.127838808,26.27846979,84.56980195,34.00144656,174.2461141
S08000016,C25,Pancreas,Female,2000,12,21.7604178,11.24392541,38.0110707,150.2371658,77.62973586,262.4340939
S08000016,C25,Pancreas,Female,2001,4,7.209415497,1.964323078,18.45896703,50.88286801,13.86386899,130.2803512
S08000016,C25,Pancreas,Female,2002,6,10.78031514,3.956185661,23.4642076,82.29497479,30.20080535,179.1215142
